Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Category,Resume
764.0,Thomas Moore,"SQL, Deep Learning",6.0,B.Tech,Deep Learning Specialization,Data Scientist,Hire,116832.0,1.0,85.0,,
765.0,Carrie Vazquez,"SQL, Deep Learning, Python",0.0,B.Tech,Google ML,Data Scientist,Reject,93534.0,5.0,50.0,,
766.0,Nicholas Stevens,"Python, TensorFlow, NLP",1.0,MBA,AWS Certified,AI Researcher,Hire,52956.0,8.0,75.0,,
767.0,Angelica Copeland,"Ethical Hacking, Cybersecurity",0.0,MBA,AWS Certified,Cybersecurity Analyst,Reject,68407.0,4.0,40.0,,
768.0,Ashley Peck,"React, SQL, Java, C++",5.0,B.Sc,Deep Learning Specialization,Software Engineer,Hire,75828.0,4.0,100.0,,
769.0,Robin Bradford,"Python, Deep Learning, SQL, Machine Learning",9.0,MBA,,Data Scientist,Hire,93197.0,0.0,100.0,,
770.0,Danielle York,"SQL, Python",8.0,MBA,AWS Certified,Data Scientist,Hire,104379.0,6.0,100.0,,
771.0,Dr. Bradley Rogers,"Networking, Linux, Cybersecurity, Ethical Hacking",6.0,PhD,Google ML,Cybersecurity Analyst,Hire,58947.0,8.0,100.0,,
772.0,Matthew Price,"TensorFlow, Pytorch, Python",9.0,PhD,Google ML,AI Researcher,Hire,75101.0,2.0,100.0,,
773.0,Trevor Sampson,"SQL, Machine Learning",1.0,PhD,Deep Learning Specialization,Data Scientist,Reject,95743.0,4.0,50.0,,
774.0,Steve Olson,"Python, Pytorch, TensorFlow",0.0,MBA,Deep Learning Specialization,AI Researcher,Reject,54236.0,6.0,55.0,,
775.0,Amy White,"Machine Learning, Deep Learning, Python, SQL",4.0,B.Sc,,Data Scientist,Hire,51928.0,8.0,100.0,,
776.0,Sara Ward,"TensorFlow, Python, Pytorch, NLP",2.0,PhD,Deep Learning Specialization,AI Researcher,Hire,116970.0,3.0,65.0,,
777.0,Traci Austin,"Python, SQL, Deep Learning, Machine Learning",10.0,M.Tech,Deep Learning Specialization,Data Scientist,Hire,110158.0,8.0,100.0,,
778.0,Megan Juarez,"SQL, C++, Java",6.0,B.Sc,,Software Engineer,Hire,113366.0,4.0,95.0,,
779.0,Matthew Smith,"Deep Learning, Machine Learning, Python",10.0,B.Tech,,Data Scientist,Hire,58090.0,4.0,100.0,,
780.0,Martin Norris,"Java, React, C++",10.0,M.Tech,,Software Engineer,Hire,74425.0,5.0,100.0,,
781.0,Paul Torres,"Python, NLP, Pytorch, TensorFlow",6.0,PhD,Deep Learning Specialization,AI Researcher,Hire,65650.0,3.0,100.0,,
782.0,Dennis Hunt,"Python, SQL",0.0,B.Tech,Google ML,Data Scientist,Hire,76195.0,10.0,70.0,,
783.0,Miss Katherine Olson DDS,"SQL, C++",7.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,61986.0,5.0,100.0,,
784.0,Tabitha Mcgee,"Ethical Hacking, Cybersecurity",5.0,PhD,Google ML,Cybersecurity Analyst,Hire,92506.0,5.0,95.0,,
785.0,Sharon Murray,"Linux, Ethical Hacking",5.0,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,111508.0,7.0,100.0,,
786.0,Jonathan Edwards,"Python, Pytorch, TensorFlow, NLP",9.0,M.Tech,,AI Researcher,Hire,67670.0,9.0,100.0,,
787.0,Amy Campbell,"Python, Deep Learning",9.0,B.Tech,AWS Certified,Data Scientist,Hire,108567.0,1.0,100.0,,
788.0,Jacob Duncan,"Networking, Linux, Ethical Hacking, Cybersecurity",7.0,PhD,,Cybersecurity Analyst,Hire,92893.0,7.0,100.0,,
789.0,Christina Sanchez,"TensorFlow, NLP",3.0,B.Tech,Google ML,AI Researcher,Hire,74914.0,10.0,100.0,,
790.0,Yvonne Maynard,"Linux, Cybersecurity",9.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,78574.0,7.0,100.0,,
791.0,Kimberly Clark,"Java, C++, SQL",10.0,MBA,,Software Engineer,Hire,53207.0,1.0,100.0,,
792.0,Kendra Delacruz,"Deep Learning, Machine Learning, SQL, Python",1.0,PhD,,Data Scientist,Hire,108185.0,8.0,70.0,,
793.0,Tom Bennett,"SQL, Deep Learning, Python, Machine Learning",6.0,MBA,Google ML,Data Scientist,Hire,107075.0,8.0,100.0,,
794.0,Jennifer Hess,"SQL, Deep Learning, Python, Machine Learning",7.0,M.Tech,,Data Scientist,Hire,71964.0,7.0,100.0,,
795.0,Jason Mayer,"TensorFlow, Python, NLP, Pytorch",10.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,82119.0,2.0,100.0,,
796.0,Stephen Mills,"React, Java, C++, SQL",3.0,PhD,Google ML,Software Engineer,Hire,63537.0,2.0,70.0,,
797.0,Deborah Lynch,"Networking, Cybersecurity, Ethical Hacking",7.0,PhD,,Cybersecurity Analyst,Hire,54150.0,0.0,85.0,,
798.0,Matthew Sandoval,"Ethical Hacking, Networking, Cybersecurity",1.0,M.Tech,,Cybersecurity Analyst,Hire,47674.0,9.0,70.0,,
799.0,Elizabeth Smith,"SQL, Java, C++",4.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,113251.0,8.0,100.0,,
800.0,James Allen,"Machine Learning, SQL, Python, Deep Learning",7.0,B.Tech,Google ML,Data Scientist,Hire,71459.0,0.0,100.0,,
801.0,Scott Kaiser,"TensorFlow, NLP, Pytorch, Python",8.0,M.Tech,Google ML,AI Researcher,Hire,53090.0,6.0,100.0,,
802.0,James Baker,"Networking, Ethical Hacking",6.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,107340.0,7.0,100.0,,
803.0,Maria Bell,"Deep Learning, Python, SQL, Machine Learning",8.0,MBA,,Data Scientist,Hire,115812.0,5.0,100.0,,
804.0,Jason West,"SQL, C++",1.0,B.Tech,AWS Certified,Software Engineer,Hire,45422.0,10.0,80.0,,
805.0,Dylan Bailey,"SQL, C++, Java, React",4.0,MBA,,Software Engineer,Hire,119370.0,3.0,75.0,,
806.0,Brian Welch,"TensorFlow, Python, NLP, Pytorch",9.0,M.Tech,Google ML,AI Researcher,Hire,68212.0,9.0,100.0,,
807.0,Lori Oliver,"Python, Deep Learning, Machine Learning, SQL",8.0,B.Tech,,Data Scientist,Hire,41965.0,2.0,100.0,,
808.0,Nathan Miller,"Python, Machine Learning, Deep Learning",9.0,M.Tech,AWS Certified,Data Scientist,Hire,64058.0,1.0,100.0,,
809.0,Mary Hodge,"SQL, Machine Learning, Python, Deep Learning",6.0,B.Tech,Deep Learning Specialization,Data Scientist,Hire,77388.0,4.0,100.0,,
810.0,Shannon Perkins,"Linux, Ethical Hacking",8.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,96662.0,9.0,100.0,,
811.0,Lisa Martin,"Deep Learning, SQL, Machine Learning, Python",3.0,B.Sc,AWS Certified,Data Scientist,Hire,89915.0,9.0,100.0,,
812.0,Brittany Knight,"Deep Learning, Python, SQL",2.0,B.Sc,Deep Learning Specialization,Data Scientist,Reject,99578.0,0.0,45.0,,
813.0,James Williams,"SQL, Python, Machine Learning, Deep Learning",6.0,M.Tech,Deep Learning Specialization,Data Scientist,Hire,112595.0,7.0,100.0,,
814.0,Cody Nolan,"TensorFlow, Pytorch",6.0,M.Tech,Deep Learning Specialization,AI Researcher,Hire,53035.0,10.0,100.0,,
815.0,Jose Kane,"Ethical Hacking, Networking",5.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,75413.0,4.0,90.0,,
816.0,Anthony Contreras,"Linux, Cybersecurity, Ethical Hacking",8.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,114489.0,9.0,100.0,,
817.0,Andrea Stone,"Java, React, SQL",4.0,PhD,Deep Learning Specialization,Software Engineer,Hire,49673.0,7.0,100.0,,
818.0,Cindy Armstrong,"TensorFlow, NLP, Pytorch, Python",1.0,PhD,AWS Certified,AI Researcher,Reject,83138.0,3.0,55.0,,
819.0,Misty Bailey,"SQL, Machine Learning, Python, Deep Learning",4.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,73783.0,3.0,85.0,,
820.0,Adam Tapia,"Networking, Linux, Ethical Hacking",4.0,PhD,,Cybersecurity Analyst,Hire,107425.0,2.0,65.0,,
821.0,Erin Kemp,"Cybersecurity, Ethical Hacking, Linux, Networking",1.0,B.Sc,Google ML,Cybersecurity Analyst,Reject,51229.0,2.0,50.0,,
822.0,Ronald Tucker,"Ethical Hacking, Networking, Linux, Cybersecurity",0.0,B.Tech,,Cybersecurity Analyst,Reject,93079.0,2.0,30.0,,
823.0,Patrick Hayes,"SQL, Machine Learning",9.0,B.Sc,Google ML,Data Scientist,Hire,54846.0,8.0,100.0,,
824.0,Colleen Bates,"Java, C++, React, SQL",10.0,PhD,Deep Learning Specialization,Software Engineer,Hire,77427.0,10.0,100.0,,
825.0,Christopher Fisher,"Java, C++, React, SQL",6.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,58157.0,4.0,100.0,,
826.0,Kelly Mejia,"Linux, Cybersecurity, Ethical Hacking",4.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,67535.0,1.0,70.0,,
827.0,Kyle Anderson,"TensorFlow, Python",9.0,PhD,AWS Certified,AI Researcher,Hire,65183.0,1.0,100.0,,
828.0,Tiffany Cox,"React, SQL",8.0,M.Tech,AWS Certified,Software Engineer,Hire,46717.0,6.0,100.0,,
829.0,Stephen Miller,"TensorFlow, NLP, Python",10.0,M.Tech,Google ML,AI Researcher,Hire,65446.0,9.0,100.0,,
830.0,Deborah Hughes,"Cybersecurity, Ethical Hacking, Networking, Linux",3.0,MBA,,Cybersecurity Analyst,Hire,53096.0,7.0,85.0,,
831.0,Courtney Ware,"Pytorch, NLP, Python, TensorFlow",1.0,MBA,,AI Researcher,Hire,84774.0,9.0,75.0,,
832.0,Christina Sosa,"React, C++, Java, SQL",6.0,B.Tech,Google ML,Software Engineer,Hire,74854.0,6.0,100.0,,
833.0,Antonio Hill,"Pytorch, Python",4.0,M.Tech,AWS Certified,AI Researcher,Hire,54228.0,1.0,65.0,,
834.0,Omar Hill,"Python, SQL, Machine Learning",3.0,MBA,Deep Learning Specialization,Data Scientist,Hire,59564.0,2.0,65.0,,
835.0,Mike Hayes,"Ethical Hacking, Cybersecurity, Networking, Linux",5.0,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,104149.0,9.0,100.0,,
836.0,Larry Moreno,"Java, SQL, C++",8.0,PhD,,Software Engineer,Hire,59474.0,3.0,100.0,,
837.0,Kelly Jones,"Deep Learning, Python",9.0,B.Tech,Google ML,Data Scientist,Hire,91723.0,8.0,100.0,,
838.0,Cheryl Green,"React, C++",7.0,PhD,,Software Engineer,Hire,107965.0,10.0,100.0,,
839.0,Yolanda Vasquez,"Ethical Hacking, Networking, Cybersecurity, Linux",8.0,B.Sc,,Cybersecurity Analyst,Hire,99384.0,1.0,100.0,,
840.0,Rebecca Walker,"Machine Learning, Python, SQL",2.0,MBA,Deep Learning Specialization,Data Scientist,Hire,84205.0,4.0,65.0,,
841.0,Gerald Greene,"Cybersecurity, Networking, Linux, Ethical Hacking",10.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,114697.0,9.0,100.0,,
842.0,Matthew Mckinney,"Python, Pytorch",5.0,MBA,AWS Certified,AI Researcher,Hire,101270.0,7.0,100.0,,
843.0,Jasmine Duffy,"Python, SQL, Deep Learning",3.0,MBA,AWS Certified,Data Scientist,Hire,55341.0,10.0,100.0,,
844.0,Daniel Carter,"Ethical Hacking, Linux",2.0,MBA,,Cybersecurity Analyst,Hire,116969.0,7.0,65.0,,
845.0,Gregory Murray,"Deep Learning, Machine Learning, SQL",10.0,B.Tech,,Data Scientist,Hire,70494.0,7.0,100.0,,
846.0,Megan Stephenson,"React, SQL, C++, Java",8.0,B.Sc,,Software Engineer,Hire,93647.0,10.0,100.0,,
847.0,Curtis Wood,"Deep Learning, Machine Learning",4.0,B.Tech,Google ML,Data Scientist,Hire,88986.0,2.0,70.0,,
848.0,Nicole Martinez,"Python, SQL, Deep Learning",2.0,PhD,AWS Certified,Data Scientist,Hire,82119.0,8.0,85.0,,
849.0,Tonya Sanchez,"SQL, Java, React",1.0,M.Tech,AWS Certified,Software Engineer,Reject,48917.0,3.0,50.0,,
850.0,Lori Lopez DDS,"Machine Learning, Python, SQL",2.0,B.Tech,,Data Scientist,Reject,44219.0,4.0,55.0,,
851.0,Hannah Smith,"Ethical Hacking, Linux, Networking",7.0,B.Sc,,Cybersecurity Analyst,Hire,63601.0,10.0,100.0,,
852.0,Amanda Shepherd,"Python, Pytorch, NLP, TensorFlow",1.0,B.Sc,Google ML,AI Researcher,Reject,101851.0,2.0,50.0,,
853.0,Timothy Smith,"Cybersecurity, Ethical Hacking, Networking, Linux",3.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,97789.0,5.0,85.0,,
854.0,Christian Elliott,"Python, Pytorch, TensorFlow, NLP",9.0,M.Tech,,AI Researcher,Hire,91064.0,5.0,100.0,,
855.0,Michelle Baker,"SQL, Java",7.0,M.Tech,AWS Certified,Software Engineer,Hire,48252.0,4.0,100.0,,
856.0,Felicia Gonzalez,"Machine Learning, Python, SQL, Deep Learning",6.0,M.Tech,AWS Certified,Data Scientist,Hire,116163.0,2.0,100.0,,
857.0,Karen Castillo,"SQL, Deep Learning, Python",5.0,MBA,Deep Learning Specialization,Data Scientist,Hire,46669.0,5.0,100.0,,
858.0,Autumn Obrien,"Networking, Cybersecurity, Linux",9.0,B.Tech,Google ML,Cybersecurity Analyst,Hire,69810.0,0.0,100.0,,
859.0,Eric Ramirez,"Machine Learning, SQL, Deep Learning",10.0,PhD,,Data Scientist,Hire,54054.0,0.0,100.0,,
860.0,Terry Simpson,"Linux, Ethical Hacking, Networking",4.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,62790.0,9.0,100.0,,
861.0,Karen Acosta,"Pytorch, Python",8.0,B.Tech,AWS Certified,AI Researcher,Hire,94680.0,10.0,100.0,,
862.0,Chelsea Weaver,"TensorFlow, Pytorch, Python, NLP",6.0,PhD,AWS Certified,AI Researcher,Hire,109248.0,8.0,100.0,,
863.0,Theresa Villanueva,"Linux, Networking, Cybersecurity",9.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,73851.0,6.0,100.0,,
864.0,Dennis Gamble,"SQL, Python, Machine Learning, Deep Learning",3.0,B.Sc,,Data Scientist,Hire,94642.0,8.0,90.0,,
865.0,Joseph Gallagher,"Networking, Cybersecurity, Ethical Hacking",8.0,B.Tech,,Cybersecurity Analyst,Hire,94140.0,4.0,100.0,,
866.0,Ashley Luna,"TensorFlow, Python, NLP",6.0,PhD,Deep Learning Specialization,AI Researcher,Hire,112672.0,2.0,95.0,,
867.0,Timothy Buckley,"Python, SQL, Machine Learning",10.0,MBA,Google ML,Data Scientist,Hire,114118.0,2.0,100.0,,
868.0,Samuel Mckinney,"Pytorch, Python, TensorFlow, NLP",5.0,MBA,Google ML,AI Researcher,Hire,109244.0,5.0,100.0,,
869.0,Peter Wilson,"Java, React, SQL, C++",6.0,M.Tech,Google ML,Software Engineer,Hire,66936.0,5.0,100.0,,
870.0,Cassandra Crawford,"TensorFlow, NLP, Pytorch",6.0,PhD,AWS Certified,AI Researcher,Hire,41199.0,9.0,100.0,,
871.0,Kenneth Lee,"SQL, Machine Learning, Python",3.0,PhD,Google ML,Data Scientist,Hire,45975.0,10.0,100.0,,
872.0,Karina Stone,"Java, C++, React, SQL",8.0,PhD,Google ML,Software Engineer,Hire,77705.0,0.0,100.0,,
873.0,Lorraine Hammond,"Linux, Cybersecurity",8.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,60790.0,7.0,100.0,,
874.0,Matthew Ward,"Machine Learning, Python, Deep Learning, SQL",9.0,B.Tech,Google ML,Data Scientist,Hire,107697.0,5.0,100.0,,
875.0,Wayne Hudson,"C++, React, SQL, Java",5.0,B.Sc,AWS Certified,Software Engineer,Hire,84438.0,10.0,100.0,,
876.0,Brandi Hernandez,"Python, SQL, Machine Learning, Deep Learning",4.0,B.Tech,AWS Certified,Data Scientist,Hire,65571.0,5.0,95.0,,
877.0,James Pruitt,"Machine Learning, Deep Learning, Python",3.0,PhD,,Data Scientist,Hire,107521.0,10.0,95.0,,
878.0,Margaret Martin,"TensorFlow, NLP, Python",0.0,M.Tech,AWS Certified,AI Researcher,Reject,40085.0,2.0,35.0,,
879.0,Rachel Johnson,"Deep Learning, Machine Learning, SQL, Python",2.0,PhD,,Data Scientist,Reject,50002.0,1.0,45.0,,
880.0,Elizabeth Smith,"Cybersecurity, Ethical Hacking, Networking, Linux",6.0,PhD,Google ML,Cybersecurity Analyst,Hire,67810.0,1.0,95.0,,
881.0,Desiree White,"React, SQL",9.0,B.Tech,AWS Certified,Software Engineer,Hire,50001.0,6.0,100.0,,
882.0,Cindy Hamilton,"Java, C++",8.0,M.Tech,AWS Certified,Software Engineer,Hire,71678.0,0.0,100.0,,
883.0,Scott Fuller,"Pytorch, TensorFlow, Python, NLP",4.0,B.Tech,,AI Researcher,Hire,66621.0,5.0,85.0,,
884.0,Kristen West MD,"SQL, Machine Learning",9.0,PhD,AWS Certified,Data Scientist,Hire,119901.0,3.0,100.0,,
885.0,Joe Martinez,"TensorFlow, Pytorch, NLP, Python",4.0,B.Sc,AWS Certified,AI Researcher,Hire,103738.0,10.0,100.0,,
886.0,David Tran,"Machine Learning, Deep Learning",9.0,PhD,,Data Scientist,Hire,51682.0,8.0,100.0,,
887.0,Steven Gonzalez,"Machine Learning, Deep Learning, SQL",3.0,PhD,AWS Certified,Data Scientist,Hire,48470.0,7.0,90.0,,
888.0,Debra Williams,"Ethical Hacking, Cybersecurity, Linux",1.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,117772.0,2.0,45.0,,
889.0,Hannah Rivera,"Cybersecurity, Ethical Hacking, Linux",7.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,64888.0,5.0,100.0,,
890.0,Mrs. Heather Williams MD,"Python, Machine Learning, Deep Learning, SQL",7.0,M.Tech,Google ML,Data Scientist,Hire,112572.0,5.0,100.0,,
891.0,Jason Case,"Cybersecurity, Networking",7.0,M.Tech,Google ML,Cybersecurity Analyst,Hire,117696.0,4.0,100.0,,
892.0,Sandra Scott,"Pytorch, TensorFlow, Python",8.0,M.Tech,,AI Researcher,Hire,82202.0,5.0,100.0,,
893.0,Brian Sullivan,"Ethical Hacking, Networking",6.0,PhD,Google ML,Cybersecurity Analyst,Hire,45959.0,5.0,100.0,,
894.0,Nicole Cox,"SQL, Java, React, C++",0.0,MBA,,Software Engineer,Reject,70344.0,4.0,40.0,,
895.0,Timothy Thomas,"SQL, Java, C++",3.0,M.Tech,,Software Engineer,Hire,46781.0,6.0,75.0,,
896.0,Erin Murphy,"NLP, TensorFlow, Python, Pytorch",6.0,MBA,AWS Certified,AI Researcher,Hire,102676.0,0.0,90.0,,
897.0,Amber Crosby,"React, SQL, Java, C++",2.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,99600.0,3.0,65.0,,
898.0,Patricia Dunn,"TensorFlow, NLP, Python, Pytorch",8.0,M.Tech,Google ML,AI Researcher,Hire,100399.0,7.0,100.0,,
899.0,Margaret Price,"Java, SQL",2.0,MBA,,Software Engineer,Hire,66087.0,9.0,75.0,,
900.0,Barry Mitchell,"Networking, Cybersecurity, Linux",2.0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,55337.0,6.0,75.0,,
901.0,Benjamin Gray,"Networking, Ethical Hacking, Cybersecurity, Linux",2.0,MBA,,Cybersecurity Analyst,Reject,60745.0,0.0,40.0,,
902.0,John Wilson,"Pytorch, NLP, Python, TensorFlow",7.0,M.Tech,AWS Certified,AI Researcher,Hire,112353.0,10.0,100.0,,
903.0,Lisa White,"Deep Learning, Machine Learning, SQL, Python",6.0,PhD,Deep Learning Specialization,Data Scientist,Hire,48306.0,10.0,100.0,,
904.0,James Grimes,"Pytorch, Python",9.0,PhD,Deep Learning Specialization,AI Researcher,Hire,97435.0,7.0,100.0,,
905.0,Stacy Flores,"Deep Learning, Machine Learning",4.0,PhD,AWS Certified,Data Scientist,Reject,103828.0,0.0,60.0,,
906.0,Amber Hunt,"Linux, Ethical Hacking",10.0,MBA,Google ML,Cybersecurity Analyst,Hire,41917.0,9.0,100.0,,
907.0,Brandon Lucero,"Python, TensorFlow, NLP",6.0,B.Tech,,AI Researcher,Hire,56712.0,5.0,100.0,,
908.0,Joshua Jensen DDS,"Python, Deep Learning, Machine Learning",0.0,B.Tech,AWS Certified,Data Scientist,Reject,72251.0,6.0,55.0,,
909.0,Amy Anderson,"Python, TensorFlow",5.0,B.Tech,Google ML,AI Researcher,Hire,88058.0,0.0,70.0,,
910.0,Colin Morris,"Networking, Linux, Ethical Hacking",3.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,102914.0,6.0,85.0,,
911.0,Erin Hull,"Machine Learning, Deep Learning",6.0,PhD,AWS Certified,Data Scientist,Hire,117600.0,0.0,80.0,,
912.0,Ann Long,"NLP, Pytorch, TensorFlow",6.0,M.Tech,Deep Learning Specialization,AI Researcher,Hire,64149.0,0.0,85.0,,
913.0,Krystal Cole,"Pytorch, Python, NLP",10.0,M.Tech,,AI Researcher,Hire,89696.0,3.0,100.0,,
914.0,Laura Vasquez,"Deep Learning, SQL, Machine Learning",3.0,B.Tech,,Data Scientist,Reject,94832.0,3.0,60.0,,
915.0,John Holland,"Linux, Networking, Cybersecurity, Ethical Hacking",3.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,114989.0,9.0,100.0,,
916.0,Marcus Edwards,"SQL, Python",7.0,PhD,,Data Scientist,Hire,72691.0,1.0,85.0,,
917.0,Amy Carter,"TensorFlow, Python, NLP, Pytorch",0.0,M.Tech,,AI Researcher,Reject,113643.0,4.0,40.0,,
918.0,Michael Jimenez,"Deep Learning, Machine Learning, Python, SQL",5.0,B.Tech,,Data Scientist,Hire,92538.0,1.0,75.0,,
919.0,Shannon Frazier,"Deep Learning, Python",5.0,MBA,AWS Certified,Data Scientist,Hire,100800.0,3.0,85.0,,
920.0,Kelly Harrell,"Cybersecurity, Networking, Ethical Hacking",4.0,MBA,,Cybersecurity Analyst,Hire,112115.0,9.0,100.0,,
921.0,Jonathan Myers,"Java, SQL, React, C++",9.0,B.Sc,Google ML,Software Engineer,Hire,108502.0,9.0,100.0,,
922.0,Gary Fisher,"Ethical Hacking, Networking",6.0,PhD,AWS Certified,Cybersecurity Analyst,Hire,66054.0,2.0,90.0,,
923.0,Michael Padilla,"TensorFlow, Python",7.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,98529.0,1.0,95.0,,
924.0,Kerry Sanders,"Python, Machine Learning, Deep Learning, SQL",1.0,PhD,Google ML,Data Scientist,Hire,113545.0,6.0,70.0,,
925.0,Amy Reynolds,"Cybersecurity, Networking, Ethical Hacking",8.0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,54594.0,2.0,100.0,,
926.0,Colleen Conner,"C++, React, SQL, Java",5.0,PhD,Deep Learning Specialization,Software Engineer,Hire,101120.0,5.0,100.0,,
927.0,John Walker,"Machine Learning, SQL",5.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,108012.0,7.0,100.0,,
928.0,Bianca Montoya,"C++, SQL, Java, React",7.0,B.Sc,,Software Engineer,Hire,117476.0,10.0,100.0,,
929.0,Melinda Lambert,"SQL, C++, Java",1.0,M.Tech,,Software Engineer,Reject,48157.0,5.0,50.0,,
930.0,David Levy,"Pytorch, TensorFlow, NLP, Python",1.0,M.Tech,,AI Researcher,Reject,63713.0,0.0,30.0,,
931.0,Mark Sanford,"Python, Machine Learning",2.0,B.Sc,Deep Learning Specialization,Data Scientist,Reject,71635.0,1.0,45.0,,
932.0,Debbie Wong,"Linux, Cybersecurity",9.0,B.Sc,,Cybersecurity Analyst,Hire,62823.0,7.0,100.0,,
933.0,Peter Brown,"SQL, Java, C++",1.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,82007.0,10.0,85.0,,
934.0,Kristina Evans,"Machine Learning, Deep Learning, Python",10.0,M.Tech,Google ML,Data Scientist,Hire,47998.0,10.0,100.0,,
935.0,Maria Green,"Python, SQL, Machine Learning",3.0,PhD,Google ML,Data Scientist,Reject,55365.0,1.0,60.0,,
936.0,Eddie May,"Machine Learning, SQL",2.0,MBA,Deep Learning Specialization,Data Scientist,Hire,90929.0,7.0,75.0,,
937.0,Samuel Arnold,"Ethical Hacking, Linux",9.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,46896.0,8.0,100.0,,
938.0,Jacob Morrow,"Pytorch, TensorFlow",5.0,PhD,AWS Certified,AI Researcher,Hire,43681.0,4.0,90.0,,
939.0,William Johnston,"SQL, C++, Java, React",3.0,M.Tech,Google ML,Software Engineer,Reject,44121.0,0.0,60.0,,
940.0,Amy Lawson,"Networking, Linux, Cybersecurity",1.0,PhD,Google ML,Cybersecurity Analyst,Hire,48456.0,8.0,75.0,,
941.0,Donald Cantu,"Linux, Cybersecurity, Networking, Ethical Hacking",6.0,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,109463.0,6.0,100.0,,
942.0,Mr. Matthew Brewer,"NLP, TensorFlow, Python",2.0,MBA,,AI Researcher,Reject,94281.0,2.0,45.0,,
943.0,Leslie Conway,"Machine Learning, Deep Learning, SQL, Python",2.0,PhD,AWS Certified,Data Scientist,Hire,80720.0,6.0,80.0,,
944.0,Michael Wilson,"Java, React, SQL, C++",3.0,PhD,,Software Engineer,Hire,78794.0,4.0,70.0,,
945.0,Kristin Hernandez,"Ethical Hacking, Cybersecurity, Networking",3.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,50972.0,1.0,60.0,,
946.0,Kyle Orozco,"SQL, Java, React",4.0,PhD,AWS Certified,Software Engineer,Hire,79539.0,5.0,90.0,,
947.0,Theresa Hansen,"Cybersecurity, Networking, Linux, Ethical Hacking",1.0,B.Sc,,Cybersecurity Analyst,Hire,99954.0,8.0,70.0,,
948.0,Jeffery Hicks,"Python, Deep Learning, Machine Learning, SQL",2.0,B.Tech,Deep Learning Specialization,Data Scientist,Hire,42356.0,3.0,65.0,,
949.0,Alan Lewis,"Pytorch, TensorFlow, NLP, Python",10.0,B.Sc,Google ML,AI Researcher,Hire,50188.0,3.0,100.0,,
950.0,Elizabeth Fry,"Linux, Ethical Hacking, Networking",5.0,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,45733.0,0.0,75.0,,
951.0,Rita Russell,"Deep Learning, Machine Learning",7.0,M.Tech,AWS Certified,Data Scientist,Hire,87562.0,9.0,100.0,,
